"Začiatok vykazovania","Koniec vykazovania","Názov kampane","Doručenie kampane","Nastavenie pričítania",Výsledky,"Výsledky [1-day view all conversions]","Výsledky [1-day click all conversions]","Výsledky [7-day click all conversions]","Result indicator",Dosah,Frekvencia,"Cena za výsledky","Cena za výsledky [1-day view all conversions]","Cena za výsledky [1-day click all conversions]","Cena za výsledky [7-day click all conversions]","Rozpočet zostavy reklám","Typ rozpočtu zostavy reklám","Minutá suma (EUR)",Koniec,Impresie,"CPM (cena za 1000 impresií) (EUR)","Kliknutia na odkaz",shop_clicks,"CPC (cena za kliknutie na odkaz) (EUR)","CTR (miera prekliknutia odkazu)","Kliknutia (všetky)","CTR (všetko)","CPC (all) (EUR)","Pozretia cieľovej stránky","Pozretia cieľovej stránky [1-day view]","Pozretia cieľovej stránky [1-day click]","Pozretia cieľovej stránky [7-day click]","Cena za pozretie cieľovej stránky (EUR)",cost_per_action_type_1d_view_all_conversions:omni_landing_page_view,cost_per_action_type_1d_click_all_conversions:omni_landing_page_view,cost_per_action_type_7d_click_all_conversions:omni_landing_page_view,"Hodnota konverzie nákupov na webe","Hodnota konverzie nákupov na webe [1-day view]","Hodnota konverzie nákupov na webe [1-day click]","Hodnota konverzie nákupov na webe [7-day click]",Nákupy,"Nákupy [1-day view]","Nákupy [1-day click]","Nákupy [7-day click]","Purchases conversion value","Purchases conversion value [1-day view]","Purchases conversion value [1-day click]","Purchases conversion value [7-day click]","Results (initial)","Results (initial) indicator"
2026-02-06,2026-02-06,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",130,,,,actions:omni_landing_page_view,2741,1.089383,0.02107692,,,,"Using ad set budget",0,2.74,Prebieha,2986,0.917616,169,,0.016213,5.659745,334,11.185532,0.008204,130,,,,0.021077,,,,,,,,,,,,,,,,,
2026-02-06,2026-02-06,"FilipZ | Traffic | Page likes",inactive,"1-day click",38,,,,total_profile_visits,1552,1.018041,0.06763158,,,,"Using ad set budget",0,2.57,Prebieha,1580,1.626582,18,,0.142778,1.139241,131,8.291139,0.019618,4,,,,0.6425,,,,,,,,,,,,,,,,,
2026-02-05,2026-02-05,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-05,2026-02-05,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-05,2026-02-05,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-05,2026-02-05,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",5,,5,5,actions:offsite_conversion.fb_pixel_purchase,2491,1.837415,5.718,,5.718,5.718,"Using ad set budget",0,28.59,Prebieha,4577,6.24645,118,,0.242288,2.578108,256,5.593183,0.11168,61,,,,0.468689,,,,244.45,,244.45,244.45,5,,5,5,244.45,,244.45,244.45,,
2026-02-05,2026-02-05,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",104,,,,actions:omni_landing_page_view,2542,1.087726,0.02721154,,,,"Using ad set budget",0,2.83,Prebieha,2765,1.023508,144,,0.019653,5.207957,268,9.692586,0.01056,104,,,,0.027212,,,,,,,,,,,,,,,,,
2026-02-05,2026-02-05,"FilipZ | Traffic | Page likes",inactive,"1-day click",32,,,,total_profile_visits,1567,1.03127,0.095625,,,,"Using ad set budget",0,3.06,Prebieha,1616,1.893564,16,,0.19125,0.990099,140,8.663366,0.021857,6,,,,0.51,,,,,,,,,,,,,,,,,
2026-02-04,2026-02-04,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-04,2026-02-04,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-04,2026-02-04,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-04,2026-02-04,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,,3,3,actions:offsite_conversion.fb_pixel_purchase,3015,1.797015,9.58333333,,9.58333333,9.58333333,"Using ad set budget",0,28.75,Prebieha,5418,5.306386,104,,0.276442,1.919528,236,4.355851,0.121822,68,,,,0.422794,,,,226.41,,226.41,226.41,3,,3,3,226.41,,226.41,226.41,,
2026-02-04,2026-02-04,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",139,,,,actions:omni_landing_page_view,2952,1.053184,0.02043165,,,,"Using ad set budget",0,2.84,Prebieha,3109,0.913477,181,,0.015691,5.821808,350,11.257639,0.008114,139,,,,0.020432,,,,,,,,,,,,,,,,,
2026-02-04,2026-02-04,"FilipZ | Traffic | Page likes",inactive,"1-day click",43,,,,total_profile_visits,1661,1.014449,0.0672093,,,,"Using ad set budget",0,2.89,Prebieha,1685,1.715134,26,,0.111154,1.543027,154,9.139466,0.018766,7,,,,0.412857,,,,,,,,,,,,,,,,,
2026-02-03,2026-02-03,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,2026-02-03,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,2026-02-03,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,2026-02-03,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,,3,4,actions:offsite_conversion.fb_pixel_purchase,3210,1.804984,8.52,,11.36,8.52,"Using ad set budget",0,34.08,Prebieha,5794,5.881947,116,,0.293793,2.002071,258,4.452882,0.132093,76,,,,0.448421,,,,318.51,,268.62,318.51,4,,3,4,318.51,,268.62,318.51,,
2026-02-03,2026-02-03,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",138,,,,actions:omni_landing_page_view,3790,1.051715,0.02384058,,,,"Using ad set budget",0,3.29,Prebieha,3986,0.825389,181,,0.018177,4.540893,347,8.705469,0.009481,138,,,,0.023841,,,,,,,,,,,,,,,,,
2026-02-03,2026-02-03,"FilipZ | Traffic | Page likes",inactive,"1-day click",47,,,,total_profile_visits,1808,1.057522,0.06425532,,,,"Using ad set budget",0,3.02,Prebieha,1912,1.579498,24,,0.125833,1.25523,158,8.263598,0.019114,8,,,,0.3775,,,,,,,,,,,,,,,,,
2026-02-02,2026-02-02,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,2026-02-02,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,2026-02-02,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,2026-02-02,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",8,,6,8,actions:offsite_conversion.fb_pixel_purchase,2801,1.838629,4.53375,,6.045,4.53375,"Using ad set budget",0,36.27,Prebieha,5150,7.042718,113,,0.320973,2.194175,249,4.834951,0.145663,96,,,,0.377813,,,,624.34,,529.56,624.34,8,,6,8,624.34,,529.56,624.34,,
2026-02-02,2026-02-02,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",148,,,,actions:omni_landing_page_view,3582,1.034897,0.02114865,,,,"Using ad set budget",0,3.13,Prebieha,3707,0.844349,176,,0.017784,4.747774,329,8.875101,0.009514,148,,,,0.021149,,,,,,,,,,,,,,,,,
2026-02-02,2026-02-02,"FilipZ | Traffic | Page likes",inactive,"1-day click",52,,,,total_profile_visits,1652,1.025424,0.05634615,,,,"Using ad set budget",0,2.93,Prebieha,1694,1.729634,29,,0.101034,1.711924,134,7.910272,0.021866,10,,,,0.293,,,,,,,,,,,,,,,,,
2026-02-01,2026-02-01,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-01,2026-02-01,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-01,2026-02-01,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-02-01,2026-02-01,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",8,,6,8,actions:offsite_conversion.fb_pixel_purchase,3586,1.860569,5.03,,6.70666667,5.03,"Using ad set budget",0,40.24,Prebieha,6672,6.031175,151,,0.26649,2.263189,324,4.856115,0.124198,117,,,,0.343932,,,,410.88,,299.34,410.88,8,,6,8,410.88,,299.34,410.88,,
2026-02-01,2026-02-01,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",165,,,,actions:omni_landing_page_view,3896,1.040811,0.01842424,,,,"Using ad set budget",0,3.04,Prebieha,4055,0.749692,199,,0.015276,4.907522,365,9.001233,0.008329,165,,,,0.018424,,,,,,,,,,,,,,,,,
2026-02-01,2026-02-01,"FilipZ | Traffic | Page likes",inactive,"1-day click",62,,,,total_profile_visits,1666,1.04982,0.05241935,,,,"Using ad set budget",0,3.25,Prebieha,1749,1.858205,38,,0.085526,2.17267,142,8.118925,0.022887,7,,,,0.464286,,,,,,,,,,,,,,,,,
2026-01-31,2026-01-31,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-31,2026-01-31,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-31,2026-01-31,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-31,2026-01-31,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,,1,actions:offsite_conversion.fb_pixel_purchase,3414,1.77065,34.75,,,34.75,"Using ad set budget",0,34.75,Prebieha,6045,5.748553,122,,0.284836,2.018197,266,4.400331,0.130639,82,,,,0.42378,,,,49.89,,,49.89,1,,,1,49.89,,,49.89,,
2026-01-31,2026-01-31,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",143,,,,actions:omni_landing_page_view,3186,1.046767,0.02118881,,,,"Using ad set budget",0,3.03,Prebieha,3335,0.908546,162,,0.018704,4.857571,348,10.434783,0.008707,143,,,,0.021189,,,,,,,,,,,,,,,,,
2026-01-31,2026-01-31,"FilipZ | Traffic | Page likes",inactive,"1-day click",42,,,,total_profile_visits,1695,1.026549,0.07119048,,,,"Using ad set budget",0,2.99,Prebieha,1740,1.718391,23,,0.13,1.321839,158,9.08046,0.018924,6,,,,0.498333,,,,,,,,,,,,,,,,,
2026-01-30,2026-01-30,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,2026-01-30,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,2026-01-30,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,2026-01-30,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,1,2,2,actions:offsite_conversion.fb_pixel_purchase,3137,1.811603,16.6,,16.6,16.6,"Using ad set budget",0,33.2,Prebieha,5683,5.841985,96,,0.345833,1.689249,235,4.13514,0.141277,62,,,,0.535484,,,,99.78,49.89,99.78,99.78,2,1,2,2,99.78,49.89,99.78,99.78,,
2026-01-30,2026-01-30,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",140,,,,actions:omni_landing_page_view,2613,1.035209,0.02092857,,,,"Using ad set budget",0,2.93,Prebieha,2705,1.083179,179,,0.016369,6.617375,289,10.683919,0.010138,140,,,,0.020929,,,,,,,,,,,,,,,,,
2026-01-30,2026-01-30,"FilipZ | Traffic | Page likes",inactive,"1-day click",32,,,,total_profile_visits,1730,1.015607,0.091875,,,,"Using ad set budget",0,2.94,Prebieha,1757,1.673307,25,,0.1176,1.42288,168,9.561753,0.0175,10,,,,0.294,,,,,,,,,,,,,,,,,
2026-01-29,2026-01-29,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,2026-01-29,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,2026-01-29,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,2026-01-29,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,,2,3,actions:offsite_conversion.fb_pixel_purchase,3088,1.796632,10.95,,16.425,10.95,"Using ad set budget",0,32.85,Prebieha,5548,5.921053,108,,0.304167,1.946647,228,4.109589,0.144079,70,,,,0.469286,,,,221.41,,171.52,221.41,3,,2,3,221.41,,171.52,221.41,,
2026-01-29,2026-01-29,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",137,,,,actions:omni_landing_page_view,2932,1.065825,0.02372263,,,,"Using ad set budget",0,3.25,Prebieha,3125,1.04,191,,0.017016,6.112,296,9.472,0.01098,137,,,,0.023723,,,,,,,,,,,,,,,,,
2026-01-29,2026-01-29,"FilipZ | Traffic | Page likes",inactive,"1-day click",48,,,,total_profile_visits,1833,1.025641,0.06,,,,"Using ad set budget",0,2.88,Prebieha,1880,1.531915,25,,0.1152,1.329787,174,9.255319,0.016552,5,,,,0.576,,,,,,,,,,,,,,,,,
2026-01-28,2026-01-28,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-28,2026-01-28,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-28,2026-01-28,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-28,2026-01-28,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,1,2,2,actions:offsite_conversion.fb_pixel_purchase,3720,1.696505,18.12,,18.12,18.12,"Using ad set budget",0,36.24,Prebieha,6311,5.742355,151,,0.24,2.392648,352,5.577563,0.102955,94,,,,0.385532,,,,99.78,126.63,99.78,99.78,2,1,2,2,99.78,126.63,99.78,99.78,,
2026-01-28,2026-01-28,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",138,,,,actions:omni_landing_page_view,2458,1.056143,0.02231884,,,,"Using ad set budget",0,3.08,Prebieha,2596,1.186441,195,,0.015795,7.511556,274,10.5547,0.011241,138,,,,0.022319,,,,,,,,,,,,,,,,,
2026-01-28,2026-01-28,"FilipZ | Traffic | Page likes",inactive,"1-day click",47,,,,total_profile_visits,2228,1.007181,0.06319149,,,,"Using ad set budget",0,2.97,Prebieha,2244,1.323529,34,,0.087353,1.515152,188,8.377897,0.015798,8,,,,0.37125,,,,,,,,,,,,,,,,,
2026-01-27,2026-01-27,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,2026-01-27,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,2026-01-27,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,2026-01-27,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,,4,4,actions:offsite_conversion.fb_pixel_purchase,3151,1.734053,9.0025,,9.0025,9.0025,"Using ad set budget",0,36.01,Prebieha,5464,6.59041,105,,0.342952,1.921669,269,4.923133,0.133866,85,,,,0.423647,,,,246.46,,246.46,246.46,4,,4,4,246.46,,246.46,246.46,,
2026-01-27,2026-01-27,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",137,,,,actions:omni_landing_page_view,2488,1.09164,0.02328467,,,,"Using ad set budget",0,3.19,Prebieha,2716,1.174521,148,,0.021554,5.44919,252,9.278351,0.012659,137,,,,0.023285,,,,,,,,,,,,,,,,,
2026-01-27,2026-01-27,"FilipZ | Traffic | Page likes",inactive,"1-day click",57,,,,total_profile_visits,2105,1.003325,0.05578947,,,,"Using ad set budget",0,3.18,Prebieha,2112,1.505682,25,,0.1272,1.183712,175,8.285985,0.018171,8,,,,0.3975,,,,,,,,,,,,,,,,,
2026-01-26,2026-01-26,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-26,2026-01-26,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-26,2026-01-26,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-26,2026-01-26,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",5,,3,5,actions:offsite_conversion.fb_pixel_purchase,3492,1.67583,6.964,,11.60666667,6.964,"Using ad set budget",0,34.82,Prebieha,5852,5.950103,127,,0.274173,2.170198,293,5.006835,0.11884,71,,,,0.490423,,,,249.45,,149.67,249.45,5,,3,5,249.45,,149.67,249.45,,
2026-01-26,2026-01-26,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",104,,,,actions:omni_landing_page_view,2150,1.028837,0.02182692,,,,"Using ad set budget",0,2.27,Prebieha,2212,1.026221,134,,0.01694,6.057866,213,9.629295,0.010657,104,,,,0.021827,,,,,,,,,,,,,,,,,
2026-01-26,2026-01-26,"FilipZ | Traffic | Page likes",inactive,"1-day click",38,,,,total_profile_visits,1925,1.009351,0.07368421,,,,"Using ad set budget",0,2.8,Prebieha,1943,1.441071,23,,0.121739,1.183736,133,6.845085,0.021053,14,,,,0.2,,,,,,,,,,,,,,,,,
2026-01-25,2026-01-25,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-25,2026-01-25,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-25,2026-01-25,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-25,2026-01-25,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,,3,4,actions:offsite_conversion.fb_pixel_purchase,3668,1.721919,9.2225,,12.29666667,9.2225,"Using ad set budget",0,36.89,Prebieha,6316,5.840722,128,,0.288203,2.026599,332,5.256491,0.111114,87,,,,0.424023,,,,271.3,,144.67,271.3,4,,3,4,271.3,,144.67,271.3,,
2026-01-25,2026-01-25,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",155,,,,actions:omni_landing_page_view,3745,1.03498,0.02096774,,,,"Using ad set budget",0,3.25,Prebieha,3876,0.838493,201,,0.016169,5.185759,349,9.004128,0.009312,155,,,,0.020968,,,,,,,,,,,,,,,,,
2026-01-25,2026-01-25,"FilipZ | Traffic | Page likes",inactive,"1-day click",40,,,,total_profile_visits,2064,1.025194,0.07725,,,,"Using ad set budget",0,3.09,Prebieha,2116,1.460302,27,,0.114444,1.275992,166,7.844991,0.018614,6,,,,0.515,,,,,,,,,,,,,,,,,
2026-01-24,2026-01-24,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-24,2026-01-24,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-24,2026-01-24,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-24,2026-01-24,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,,2,2,actions:offsite_conversion.fb_pixel_purchase,4363,1.559019,17.025,,17.025,17.025,"Using ad set budget",0,34.05,Prebieha,6802,5.005881,130,,0.261923,1.911203,254,3.734196,0.134055,75,,,,0.454,,,,176.52,,176.52,176.52,2,,2,2,176.52,,176.52,176.52,,
2026-01-24,2026-01-24,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",143,,,,actions:omni_landing_page_view,2824,1.038244,0.02132867,,,,"Using ad set budget",0,3.05,Prebieha,2932,1.040246,200,,0.01525,6.821282,301,10.26603,0.010133,143,,,,0.021329,,,,,,,,,,,,,,,,,
2026-01-24,2026-01-24,"FilipZ | Traffic | Page likes",inactive,"1-day click",54,,,,total_profile_visits,1839,1,0.05833333,,,,"Using ad set budget",0,3.15,Prebieha,1839,1.712887,34,,0.092647,1.848831,176,9.570419,0.017898,12,,,,0.2625,,,,,,,,,,,,,,,,,
2026-01-23,2026-01-23,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-23,2026-01-23,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-23,2026-01-23,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-23,2026-01-23,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,1,1,actions:offsite_conversion.fb_pixel_purchase,3504,1.677797,32.62,,32.62,32.62,"Using ad set budget",0,32.62,Prebieha,5879,5.548563,121,,0.269587,2.058173,324,5.511141,0.100679,85,,,,0.383765,,,,49.89,,49.89,49.89,1,,1,1,49.89,,49.89,49.89,,
2026-01-23,2026-01-23,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",116,,,,actions:omni_landing_page_view,3007,1.015298,0.02413793,,,,"Using ad set budget",0,2.8,Prebieha,3053,0.917131,135,,0.020741,4.42188,234,7.664592,0.011966,116,,,,0.024138,,,,,,,,,,,,,,,,,
2026-01-23,2026-01-23,"FilipZ | Traffic | Page likes",inactive,"1-day click",34,,,,total_profile_visits,1916,1,0.08823529,,,,"Using ad set budget",0,3,Prebieha,1916,1.565762,30,,0.1,1.565762,160,8.350731,0.01875,11,,,,0.272727,,,,,,,,,,,,,,,,,
2026-01-22,2026-01-22,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,2026-01-22,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,2026-01-22,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,2026-01-22,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,,3,4,actions:offsite_conversion.fb_pixel_purchase,3878,1.659361,8.6175,,11.49,8.6175,"Using ad set budget",0,34.47,Prebieha,6435,5.356643,121,,0.284876,1.880342,301,4.677545,0.114518,85,,,,0.405529,,,,194.56,,144.67,194.56,4,,3,4,194.56,,144.67,194.56,,
2026-01-22,2026-01-22,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",137,,,,actions:omni_landing_page_view,3044,1.029895,0.02248175,,,,"Using ad set budget",0,3.08,Prebieha,3135,0.982456,177,,0.017401,5.645933,287,9.154705,0.010732,137,,,,0.022482,,,,,,,,,,,,,,,,,
2026-01-22,2026-01-22,"FilipZ | Traffic | Page likes",inactive,"1-day click",32,,,,total_profile_visits,1238,1.023425,0.0871875,,,,"Using ad set budget",0,2.79,Prebieha,1267,2.202052,24,,0.11625,1.894238,93,7.340174,0.03,4,,,,0.6975,,,,,,,,,,,,,,,,,
2026-01-21,2026-01-21,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
