"Začiatok vykazovania","Koniec vykazovania","Názov kampane","Doručenie kampane","Nastavenie pričítania",Výsledky,"Result indicator",Dosah,Frekvencia,"Cena za výsledky","Rozpočet zostavy reklám","Typ rozpočtu zostavy reklám","Minutá suma (EUR)",Koniec,Impresie,"CPM (cena za 1000 impresií) (EUR)","Kliknutia na odkaz",shop_clicks,"CPC (cena za kliknutie na odkaz) (EUR)","CTR (miera prekliknutia odkazu)","Kliknutia (všetky)","CTR (všetko)","CPC (all) (EUR)","Pozretia cieľovej stránky","Cena za pozretie cieľovej stránky (EUR)","Results (initial)","Results (initial) indicator"
2025-12-20,2025-12-20,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-20,2025-12-20,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,3975,1.321761,10.15666667,"Using ad set budget",0,30.47,Prebieha,5254,5.799391,103,,0.295825,1.960411,207,3.939855,0.147198,73,0.417397,,
2025-12-20,2025-12-20,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",70,actions:omni_landing_page_view,2045,1.054279,0.04685714,"Using ad set budget",0,3.28,Prebieha,2156,1.521336,86,,0.03814,3.988868,152,7.050093,0.021579,70,0.046857,,
2025-12-20,2025-12-20,"FilipZ | Traffic | Page likes",inactive,"1-day click",14,total_profile_visits,724,1.024862,0.21285714,"Using ad set budget",0,2.98,Prebieha,742,4.016173,11,,0.270909,1.48248,30,4.043127,0.099333,2,1.49,,
2025-12-19,2025-12-19,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-19,2025-12-19,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-19,2025-12-19,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-19,2025-12-19,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,3459,1.470078,29.89,"Using ad set budget",0,29.89,Prebieha,5085,5.878073,83,,0.36012,1.632252,196,3.854474,0.1525,51,0.586078,,
2025-12-19,2025-12-19,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",75,actions:omni_landing_page_view,1476,1.023713,0.03746667,"Using ad set budget",0,2.81,Prebieha,1511,1.859696,106,,0.026509,7.015222,135,8.93448,0.020815,75,0.037467,,
2025-12-19,2025-12-19,"FilipZ | Traffic | Page likes",inactive,"1-day click",21,total_profile_visits,837,1.050179,0.13952381,"Using ad set budget",0,2.93,Prebieha,879,3.333333,12,,0.244167,1.365188,49,5.574517,0.059796,4,0.7325,,
2025-12-18,2025-12-18,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-18,2025-12-18,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-18,2025-12-18,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-18,2025-12-18,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,2793,1.528822,,"Using ad set budget",0,27.14,Prebieha,4270,6.355972,51,,0.532157,1.194379,109,2.552693,0.248991,34,0.798235,,
2025-12-18,2025-12-18,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",44,actions:omni_landing_page_view,1245,1.079518,0.06636364,"Using ad set budget",0,2.92,Prebieha,1344,2.172619,64,,0.045625,4.761905,93,6.919643,0.031398,44,0.066364,,
2025-12-18,2025-12-18,"FilipZ | Traffic | Page likes",inactive,"1-day click",11,total_profile_visits,719,1.061196,0.25636364,"Using ad set budget",0,2.82,Prebieha,763,3.695937,7,,0.402857,0.917431,35,4.587156,0.080571,3,0.94,,
2025-12-17,2025-12-17,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-17,2025-12-17,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-17,2025-12-17,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-17,2025-12-17,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,2994,1.465264,,"Using ad set budget",0,27.23,Prebieha,4387,6.206975,52,,0.523654,1.18532,92,2.097105,0.295978,40,0.68075,,
2025-12-17,2025-12-17,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",73,actions:omni_landing_page_view,1412,1.064448,0.02835616,"Using ad set budget",0,2.07,Prebieha,1503,1.377246,110,,0.018818,7.318696,165,10.978044,0.012545,73,0.028356,,
2025-12-17,2025-12-17,"FilipZ | Traffic | Page likes",inactive,"1-day click",16,total_profile_visits,920,1.03587,0.19375,"Using ad set budget",0,3.1,Prebieha,953,3.252886,8,,0.3875,0.839454,59,6.190976,0.052542,2,1.55,,
2025-12-16,2025-12-16,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-16,2025-12-16,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-16,2025-12-16,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-16,2025-12-16,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,2715,1.598158,7.185,"Using ad set budget",0,28.74,Prebieha,4339,6.623646,82,,0.350488,1.889836,193,4.44803,0.148912,54,0.532222,,
2025-12-16,2025-12-16,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",77,actions:omni_landing_page_view,1360,1.052206,0.02909091,"Using ad set budget",0,2.24,Prebieha,1431,1.565339,104,,0.021538,7.267645,166,11.60028,0.013494,77,0.029091,,
2025-12-16,2025-12-16,"FilipZ | Traffic | Page likes",inactive,"1-day click",19,total_profile_visits,835,1.023952,0.15526316,"Using ad set budget",0,2.95,Prebieha,855,3.450292,11,,0.268182,1.28655,42,4.912281,0.070238,4,0.7375,,
2025-12-15,2025-12-15,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-15,2025-12-15,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-15,2025-12-15,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-15,2025-12-15,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,actions:offsite_conversion.fb_pixel_purchase,2653,1.700339,15.735,"Using ad set budget",0,31.47,Prebieha,4511,6.97628,93,,0.338387,2.061627,287,6.362226,0.109652,65,0.484154,,
2025-12-15,2025-12-15,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",139,actions:omni_landing_page_view,2698,1.107858,0.03323741,"Using ad set budget",0,4.62,Prebieha,2989,1.545667,180,,0.025667,6.022081,345,11.542322,0.013391,139,0.033237,,
2025-12-15,2025-12-15,"FilipZ | Traffic | Page likes",inactive,"1-day click",26,total_profile_visits,918,1.08061,0.11115385,"Using ad set budget",0,2.89,Prebieha,992,2.913306,10,,0.289,1.008065,48,4.83871,0.060208,1,2.89,,
2025-12-14,2025-12-14,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-14,2025-12-14,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-14,2025-12-14,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-14,2025-12-14,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,2740,1.755109,11.62333333,"Using ad set budget",0,34.87,Prebieha,4809,7.250988,83,,0.42012,1.725931,199,4.138074,0.175226,59,0.591017,,
2025-12-14,2025-12-14,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",121,actions:omni_landing_page_view,1910,1.074869,0.02528926,"Using ad set budget",0,3.06,Prebieha,2053,1.490502,147,,0.020816,7.160253,263,12.810521,0.011635,121,0.025289,,
2025-12-14,2025-12-14,"FilipZ | Traffic | Page likes",inactive,"1-day click",22,total_profile_visits,974,1.056468,0.15090909,"Using ad set budget",0,3.32,Prebieha,1029,3.226433,13,,0.255385,1.263362,55,5.344995,0.060364,5,0.664,,
2025-12-13,2025-12-13,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-13,2025-12-13,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-13,2025-12-13,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-13,2025-12-13,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,2483,1.563834,9.11,"Using ad set budget",0,27.33,Prebieha,3883,7.038372,78,,0.350385,2.008756,178,4.584084,0.153539,51,0.535882,,
2025-12-13,2025-12-13,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",76,actions:omni_landing_page_view,1632,1.098039,0.03960526,"Using ad set budget",0,3.01,Prebieha,1792,1.679688,95,,0.031684,5.301339,171,9.542411,0.017602,76,0.039605,,
2025-12-13,2025-12-13,"FilipZ | Traffic | Page likes",inactive,"1-day click",29,total_profile_visits,746,1.060322,0.10896552,"Using ad set budget",0,3.16,Prebieha,791,3.994943,18,,0.175556,2.275601,38,4.804046,0.083158,2,1.58,,
2025-12-12,2025-12-12,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-12,2025-12-12,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-12,2025-12-12,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-12,2025-12-12,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,actions:offsite_conversion.fb_pixel_purchase,3045,1.511658,7.2675,"Using ad set budget",0,29.07,Prebieha,4603,6.315446,67,,0.433881,1.455572,153,3.323919,0.19,51,0.57,,
2025-12-12,2025-12-12,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",94,actions:omni_landing_page_view,1700,1.045294,0.02904255,"Using ad set budget",0,2.73,Prebieha,1777,1.536297,122,,0.022377,6.865504,254,14.293754,0.010748,94,0.029043,,
2025-12-12,2025-12-12,"FilipZ | Traffic | Page likes",inactive,"1-day click",18,total_profile_visits,838,1.026253,0.16055556,"Using ad set budget",0,2.89,Prebieha,860,3.360465,13,,0.222308,1.511628,46,5.348837,0.062826,3,0.963333,,
2025-12-11,2025-12-11,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-11,2025-12-11,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-11,2025-12-11,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-11,2025-12-11,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",7,actions:offsite_conversion.fb_pixel_purchase,2582,1.722308,4.45714286,"Using ad set budget",0,31.2,Prebieha,4447,7.015966,99,,0.315152,2.22622,187,4.205082,0.166845,75,0.416,,
2025-12-11,2025-12-11,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",56,actions:omni_landing_page_view,1424,1.098315,0.05071429,"Using ad set budget",0,2.84,Prebieha,1564,1.815857,83,,0.034217,5.306905,157,10.038363,0.018089,56,0.050714,,
2025-12-11,2025-12-11,"FilipZ | Traffic | Page likes",inactive,"1-day click",16,total_profile_visits,563,1.065719,0.161875,"Using ad set budget",0,2.59,Prebieha,600,4.316667,10,,0.259,1.666667,19,3.166667,0.136316,1,2.59,,
2025-12-10,2025-12-10,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-10,2025-12-10,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-10,2025-12-10,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-10,2025-12-10,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,2456,1.647394,29.03,"Using ad set budget",0,29.03,Prebieha,4046,7.174988,82,,0.354024,2.026693,196,4.844291,0.148112,62,0.468226,,
2025-12-10,2025-12-10,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",80,actions:omni_landing_page_view,1569,1.068196,0.035875,"Using ad set budget",0,2.87,Prebieha,1676,1.712411,91,,0.031538,5.429594,171,10.202864,0.016784,80,0.035875,,
2025-12-10,2025-12-10,"FilipZ | Traffic | Page likes",inactive,"1-day click",29,total_profile_visits,803,1.03736,0.10241379,"Using ad set budget",0,2.97,Prebieha,833,3.565426,18,,0.165,2.160864,41,4.921969,0.072439,4,0.7425,,
2025-12-09,2025-12-09,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-09,2025-12-09,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-09,2025-12-09,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-09,2025-12-09,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,2110,1.621801,,"Using ad set budget",0,24.85,Prebieha,3422,7.261835,74,,0.335811,2.162478,159,4.646406,0.156289,48,0.517708,,
2025-12-09,2025-12-09,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",77,actions:omni_landing_page_view,1556,1.024422,0.03467532,"Using ad set budget",0,2.67,Prebieha,1594,1.675031,102,,0.026176,6.398996,203,12.735257,0.013153,77,0.034675,,
2025-12-09,2025-12-09,"FilipZ | Traffic | Page likes",inactive,"1-day click",42,total_profile_visits,1056,1.054924,0.07809524,"Using ad set budget",0,3.28,Prebieha,1114,2.944345,29,,0.113103,2.603232,78,7.001795,0.042051,4,0.82,,
2025-12-08,2025-12-08,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-08,2025-12-08,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-08,2025-12-08,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-08,2025-12-08,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,actions:offsite_conversion.fb_pixel_purchase,1823,1.624794,10.965,"Using ad set budget",0,21.93,Prebieha,2962,7.403781,76,,0.288553,2.565834,144,4.86158,0.152292,53,0.413774,,
2025-12-08,2025-12-08,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",66,actions:omni_landing_page_view,1643,1.082167,0.0419697,"Using ad set budget",0,2.77,Prebieha,1778,1.55793,88,,0.031477,4.949381,181,10.179978,0.015304,66,0.04197,,
2025-12-08,2025-12-08,"FilipZ | Traffic | Page likes",inactive,"1-day click",30,total_profile_visits,979,1.030644,0.103,"Using ad set budget",0,3.09,Prebieha,1009,3.062438,17,,0.181765,1.684836,59,5.847374,0.052373,6,0.515,,
2025-12-07,2025-12-07,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-07,2025-12-07,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-07,2025-12-07,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-07,2025-12-07,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,2421,1.481619,22.81,"Using ad set budget",0,22.81,Prebieha,3587,6.359074,82,,0.278171,2.286033,132,3.679955,0.172803,48,0.475208,,
2025-12-07,2025-12-07,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",99,actions:omni_landing_page_view,2440,1.068852,0.04141414,"Using ad set budget",0,4.1,Prebieha,2608,1.572086,130,,0.031538,4.984663,278,10.659509,0.014748,99,0.041414,,
2025-12-07,2025-12-07,"FilipZ | Traffic | Page likes",inactive,"1-day click",31,total_profile_visits,920,1.036957,0.09709677,"Using ad set budget",0,3.01,Prebieha,954,3.155136,17,,0.177059,1.781971,55,5.765199,0.054727,3,1.003333,,
2025-12-06,2025-12-06,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-06,2025-12-06,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-06,2025-12-06,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-06,2025-12-06,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,1686,1.418743,19.05,"Using ad set budget",0,19.05,Prebieha,2392,7.964047,66,,0.288636,2.759197,103,4.30602,0.184951,48,0.396875,,
2025-12-06,2025-12-06,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",68,actions:omni_landing_page_view,1597,1.090795,0.04544118,"Using ad set budget",0,3.09,Prebieha,1742,1.773823,83,,0.037229,4.764638,164,9.414466,0.018841,68,0.045441,,
2025-12-06,2025-12-06,"FilipZ | Traffic | Page likes",inactive,"1-day click",31,total_profile_visits,858,1.044289,0.09483871,"Using ad set budget",0,2.94,Prebieha,896,3.28125,22,,0.133636,2.455357,38,4.241071,0.077368,1,2.94,,
2025-12-05,2025-12-05,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-05,2025-12-05,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-05,2025-12-05,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-05,2025-12-05,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,1784,1.410874,15.22,"Using ad set budget",0,15.22,Prebieha,2517,6.046881,45,,0.338222,1.787843,70,2.781089,0.217429,30,0.507333,,
2025-12-05,2025-12-05,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",66,actions:omni_landing_page_view,1448,1.109807,0.04106061,"Using ad set budget",0,2.71,Prebieha,1607,1.686372,87,,0.031149,5.413815,170,10.578718,0.015941,66,0.041061,,
2025-12-05,2025-12-05,"FilipZ | Traffic | Page likes",inactive,"1-day click",27,total_profile_visits,801,1.041199,0.11185185,"Using ad set budget",0,3.02,Prebieha,834,3.621103,12,,0.251667,1.438849,25,2.997602,0.1208,1,3.02,,
2025-12-04,2025-12-04,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-04,2025-12-04,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-04,2025-12-04,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-04,2025-12-04,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,actions:offsite_conversion.fb_pixel_purchase,1282,1.416537,6.06,"Using ad set budget",0,12.12,Prebieha,1816,6.674009,62,,0.195484,3.414097,77,4.240088,0.157403,39,0.310769,,
2025-12-04,2025-12-04,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",61,actions:omni_landing_page_view,1520,1.009868,0.04852459,"Using ad set budget",0,2.96,Prebieha,1535,1.928339,84,,0.035238,5.472313,162,10.553746,0.018272,61,0.048525,,
2025-12-04,2025-12-04,"FilipZ | Traffic | Page likes",inactive,"1-day click",19,total_profile_visits,776,1.050258,0.15210526,"Using ad set budget",0,2.89,Prebieha,815,3.546012,13,,0.222308,1.595092,33,4.04908,0.087576,1,2.89,,
2025-12-03,2025-12-03,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2025-12-03,2025-12-03,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-03,2025-12-03,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2025-12-03,2025-12-03,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,1751,1.411194,,"Using ad set budget",0,14.04,Prebieha,2471,5.68191,46,,0.305217,1.861595,61,2.468636,0.230164,28,0.501429,,
2025-12-03,2025-12-03,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",25,actions:omni_landing_page_view,996,1.153614,0.1032,"Using ad set budget",0,2.58,Prebieha,1149,2.245431,33,,0.078182,2.872063,76,6.614447,0.033947,25,0.1032,,
2025-12-03,2025-12-03,"FilipZ | Traffic | Page likes",inactive,"1-day click",15,total_profile_visits,776,1.056701,0.19266667,"Using ad set budget",0,2.89,Prebieha,820,3.52439,10,,0.289,1.219512,24,2.926829,0.120417,,,,
2025-12-02,2025-12-02,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
